# shift_cm-1 intensity_mean intensity_std
197.605033 38494.540885 2536.605567
199.284141 38543.932531 2529.832491
200.963249 38574.899139 2526.242977
202.642357 38596.815783 2522.343528
204.321465 38612.767029 2512.597315
206.000573 38620.749374 2492.716762
207.679681 38622.284730 2484.346604
209.358789 38629.831849 2478.007028
211.037897 38649.734966 2472.043773
212.717005 38668.047747 2473.278182
214.396113 38689.582402 2469.371980
216.075221 38717.227846 2454.435899
217.754329 38753.972614 2449.557516
219.433437 38792.912942 2449.917004
221.112545 38833.133552 2456.657529
222.791653 38877.317865 2468.493114
224.470761 38930.047303 2481.954171
226.149869 38996.381213 2496.881689
227.828977 39044.272230 2512.643184
229.508085 39083.324650 2531.211788
231.187193 39112.197250 2554.165805
232.866301 39139.396368 2557.349544
234.545409 39163.956958 2561.693321
236.224517 39184.711629 2571.995372
237.903625 39238.037971 2583.353309
239.582733 39292.026630 2595.342987
241.261841 39341.247865 2608.095804
242.940949 39378.777732 2613.669686
244.620057 39428.715347 2616.473347
246.299165 39497.645016 2616.465517
247.978273 39555.267981 2620.945223
249.657381 39610.424306 2625.347320
251.336489 39663.574470 2629.161069
253.015597 39729.192462 2609.950104
254.694705 39789.347412 2600.506636
256.373813 39842.149796 2604.114239
258.052921 39881.558663 2604.940894
259.732029 39919.322211 2602.938690
261.411137 39955.784302 2598.077794
263.090245 39990.012609 2584.564680
264.769353 40016.114032 2573.600353
266.448461 40033.944820 2565.156955
268.127569 40035.903021 2556.151248
269.806677 40022.012800 2552.681389
271.485785 39994.838985 2553.943651
273.164893 39974.948793 2551.781400
274.844001 39955.653198 2555.256410
276.523109 39936.855712 2561.904275
278.202217 39918.552149 2556.303074
279.881325 39901.430928 2545.898876
281.560433 39884.791323 2534.213064
283.239541 39866.000799 2536.374715
284.918649 39845.706954 2546.232601
286.597757 39828.496095 2559.377690
288.276865 39831.945709 2566.997937
289.955973 39855.262316 2571.043057
291.635081 39886.359471 2574.050237
293.314189 39911.552382 2579.553734
294.993297 39941.598918 2569.447429
296.672405 39967.447725 2558.026677
298.351513 39974.753329 2560.763052
300.030621 39992.020016 2566.514345
301.709729 40001.533098 2572.311815
303.388837 39985.060347 2576.035958
305.067945 39963.450016 2587.320417
306.747053 39943.195275 2595.237107
308.426161 39927.765392 2593.457992
310.105269 39950.092510 2599.007522
311.784377 39969.712877 2615.018386
313.463485 39976.294550 2645.404357
315.142593 40005.164512 2657.888045
316.821701 40049.810662 2674.211454
318.500809 40111.463629 2697.177636
320.179917 40168.951743 2698.466742
321.859025 40240.691322 2700.824069
323.538133 40326.090947 2703.400935
325.217241 40404.559076 2672.895495
326.896349 40476.817177 2655.416632
328.575457 40544.531321 2645.677646
330.254565 40614.065423 2615.838137
331.933673 40659.656658 2587.110389
333.612781 40691.723057 2558.439034
335.291889 40726.792330 2526.663696
336.970997 40771.913940 2491.352061
338.650105 40829.016264 2459.132007
340.329213 40911.584955 2442.513766
342.008321 40963.220162 2426.939119
343.687429 40998.734603 2414.902901
345.366537 41018.934981 2410.378879
347.045645 41024.320589 2413.262732
348.724753 41029.121418 2412.741986
350.403861 41037.916835 2404.046890
352.082969 41039.898560 2409.960935
353.762077 41027.843474 2414.183947
355.441185 40999.164293 2414.497172
357.120293 40990.077536 2431.439574
358.799401 40973.036623 2444.283747
360.478509 40948.450316 2454.423139
362.157617 40924.025834 2483.652536
363.836725 40887.385382 2493.793016
365.515833 40848.198773 2491.489319
367.194941 40841.772594 2489.980325
368.874049 40832.336947 2493.725971
370.553157 40824.141816 2498.125544
372.232265 40824.822840 2496.576779
373.911373 40824.044533 2497.720379
375.590481 40828.548944 2499.684633
377.269589 40845.471546 2501.676508
378.948697 40881.968220 2510.303064
380.627805 40905.716528 2512.466635
382.306913 40905.930242 2503.465192
383.986021 40918.039890 2515.278287
385.665129 40945.237653 2522.130309
387.344237 40985.926149 2523.480542
389.023345 41000.316816 2538.957943
390.702453 41015.668257 2545.364240
392.381561 41029.157987 2541.209129
394.060669 41027.003661 2510.744723
395.739777 41054.113921 2487.012873
397.418885 41089.195316 2465.597775
399.097993 41107.475499 2441.872713
400.777101 41136.297015 2413.540075
402.456209 41181.026234 2384.097131
404.135317 41251.345216 2354.908186
405.814425 41319.355453 2348.777038
407.493533 41382.458590 2339.764113
409.172641 41439.718683 2323.526985
410.851749 41512.905019 2314.504671
412.530857 41577.029886 2309.766820
414.209965 41637.985010 2308.834743
415.889073 41736.715876 2310.120555
417.568181 41822.763659 2325.132492
419.247289 41901.634565 2343.688176
420.926397 41978.286473 2349.113745
422.605505 42066.496670 2374.598642
424.284613 42153.489023 2403.727834
425.963721 42230.766958 2427.946881
427.642829 42282.866121 2442.422388
429.321937 42334.838246 2456.163488
431.001045 42390.838545 2470.568463
432.680153 42458.972136 2491.907212
434.359261 42512.991049 2512.527852
436.038369 42553.445549 2531.402225
437.717477 42575.781449 2541.926993
439.396585 42605.220731 2558.651604
441.075693 42634.060772 2569.949021
442.754801 42650.470373 2554.638133
444.433909 42675.745025 2553.849041
446.113017 42710.823564 2552.933510
447.792125 42759.128203 2545.688579
449.471233 42784.280199 2531.180079
451.150341 42814.700343 2513.944847
452.829449 42851.405536 2494.441905
454.508557 42873.349550 2474.737525
456.187665 42897.220618 2458.905996
457.866773 42922.655394 2449.349022
459.545881 42949.800886 2456.583962
